safegraph_place_id,latitude,longitude,city,postal_code,community
sg:785ac72fa10d434b9a50f624c8690dcd,33.802295,-118.28979199999999,Harbor City,90710,Harbor City
sg:7b1cc53cefda4e0a8abf1f870aadb078,33.850694,-118.34609099999999,Torrance,90503,Torrance
sg:7e6efcd6ba394d95a215bafe1f93f557,34.218007,-118.37013300000001,Sun Valley,91352,Sun Valley
sg:8473d4c1ca114ad487a365096c68742a,34.021370000000005,-118.803591,Malibu,90265,Malibu
sg:890653a43ccf46229a38054584389385,34.07676,-118.256872,Los Angeles,90026,Echo Park
sg:8b10b3b1b4c444709404cdf0bc3a37fc,34.085173,-118.26778300000001,Los Angeles,90026,Echo Park
sg:8ca5e8bbdc664ed8b96b3d9efff79371,33.857159,-118.197331,Long Beach,90805,missing
sg:8f7717625579403bae11a712d58951d2,33.831405,-118.161983,Lakewood,90712,Lakewood
sg:8fd10c97aefa4d549a9b74bafb5bd08b,34.028393,-118.262115,Los Angeles,90011,missing
sg:924f2fb467ae43d19a7568f680774f49,34.134575,-117.98703700000002,Monrovia,91016,Monrovia
sg:92e3ac04dd984f6280e9a28548a55bb1,34.189539,-118.587852,Canoga Park,91306,Winnetka
sg:947e0ae006164b2d97626895334bef93,34.145459,-118.792773,Agoura Hills,91301,Agoura Hills
sg:955f8111360b44ea86103d36e950f4c5,34.011681,-117.966783,Hacienda Heights,91745,Hacienda Heights
sg:990848e4b2bb4e24ae7043703bd976d5,34.043982,-118.468175,Los Angeles,90025,San Pedro
sg:9a9bf837cc2141ea9bde8f6893ce718c,33.866852,-118.308718,Gardena,90248,Gardena
sg:9c6420ed580547189d328953fae3e07c,34.095564,-118.29573799999999,Los Angeles,90029,East Hollywood
sg:9dee23e020bf456d81873e55ecaaf0af,34.104078,-118.33093799999999,Los Angeles,90028,Hollywood
sg:9ffd6fc56945411f81a1fe7cc79b340d,34.193684000000005,-118.534526,Reseda,91335,Reseda
sg:a0e941dc18764c1186cd32ec28095798,33.830348,-118.35391399999999,Torrance,90503,Torrance
sg:a4d4a54be0d14edc97218e6595c85cbb,33.979437,-118.22497,Huntington Park,90255,Huntington Park
sg:a5ccc82bae274659b827da906b7e8669,34.21597,-118.494179,Van Nuys,91406,Lake Balboa
sg:a74dbe6dab664caca9f4dbc4ceba9be1,34.001792,-118.11103500000002,Montebello,90640,Montebello
sg:a8bb20b88ccb4cb98f6e5144023a1e46,33.916647999999995,-118.06796299999999,Norwalk,90650,Norwalk
sg:ab77d34f1cc54cf291aa2eb1e2d4784c,34.161967,-118.30663999999999,Glendale,91201,Glendale
sg:ab85030b986743c9a797b9e48def98b6,34.070244,-118.21525,Los Angeles,90031,Lincoln Heights
sg:ac002589b3e44bf397432a337d6114e0,34.264065,-118.50395800000001,Granada Hills,91344,Granada Hills
sg:ae6cf92f43f44751bf3a89ee721b52cf,34.007286,-118.475361,Santa Monica,90405,Santa Monica
sg:aebe490ebc1d49ba86e665fc1298cfa2,34.208511,-118.20988700000001,La Canada Flintridge,91011,missing
sg:af28dc711bea48df8dd37fd456763b8e,34.098307,-118.354431,West Hollywood,90046,West Hollywood
sg:b1ae7cc695f44665a4589a3526b3a577,34.042333,-118.263475,Los Angeles,90015,South Park
sg:b3a4729003084a5c83b24eb1f5df05e0,34.060426,-118.24011200000001,Los Angeles,90012,Chinatown
sg:b601c93ca9864f74add56b7c1078999c,33.904074,-118.150901,Paramount,90723,Paramount
sg:b99f933b140d4206b374485550e30824,34.097379,-118.327848,Hollywood,90028,Hollywood
sg:baa907fcf6484098b678118698bfafdf,33.859044,-118.11634,Lakewood,90713,Lakewood
sg:baefef9b2f2149e38751cf72c5d86bfa,34.046839,-118.217793,Los Angeles,90033,Boyle Heights
sg:bd7de2dc5205479390d79ffec7603053,33.901619000000004,-118.119174,Bellflower,90706,Bell
sg:c1e8957ef5014b08ba966384002ed43d,34.143151,-118.40265900000001,Studio City,91604,Studio City
sg:c24c31724e9142da979e4c80bd191b1d,34.581707,-118.07821200000001,Palmdale,93550,Palmdale
sg:c2f0eef2b08849b2b1a70d47f8671929,34.204709,-118.573022,Winnetka,91306,Winnetka
sg:d028690f695b4592b871960bea9843c6,34.032291,-118.230209,Los Angeles,90021,Downtown
sg:d3e60ec4f0ce4b3dac05fa6cd7f4c420,34.052564000000004,-118.26271799999999,Los Angeles,90017,South Park
sg:d4f94df85d12434caac9567bf385f086,34.14721,-118.7602,Agoura Hills,91301,Agoura Hills
sg:dac4e02f69044500a3dfd5538d54db57,33.780044000000004,-118.152603,Long Beach,90804,missing
sg:e0158a7fb47f426c9785c8e63274aa6c,33.976553,-118.36378899999998,Inglewood,90302,Inglewood
sg:e1450401bc41476cb2aa635ef5e08cf1,34.231596,-118.252573,La Crescenta,91214,Glendale
sg:e2299b77bb6d4b1687ba557da5138bb3,33.980918,-118.211844,Huntington Park,90255,Huntington Park
sg:e27b584563b84565bf08b14f8a82c420,34.017559000000006,-118.497798,Santa Monica,90401,Santa Monica
sg:e2a361ae541d4fde8f92d0aa2d39aedc,33.872215000000004,-118.115918,Bellflower,90706,Bell
sg:e4672f18caf247849176f2e4294715c1,34.004057,-118.485249,Santa Monica,90405,Santa Monica
sg:e8280bece65a42b78f9a54ba50e0965d,34.068446,-118.40438,Beverly Hills,90210,Beverly Hills
sg:e83518d9473249dd950db3352de0d2b2,33.913121000000004,-118.304341,Gardena,90249,Gardena
sg:e85c79b4f6a3403db417f4b6cf0f6f4c,33.836187,-118.32114299999999,Torrance,90501,Torrance
sg:e9a5aaa18bb841b3afa4bf59e6ec204f,33.949237,-118.005761,Whittier,90603,Whittier
sg:eb673dbd656e4afda3e93be38542c252,34.031858,-118.48323700000002,Santa Monica,90403,Santa Monica
sg:ecdfc8debd204071b39293fbe1ea674a,33.997262,-118.133356,Commerce,90040,Commerce
sg:f2dba61dd98f434c99f343c8e28bcb93,34.056157,-118.274501,Los Angeles,90057,Westlake
sg:f342c84948d647c0bd1eed3c4210e69e,34.2082,-118.57176899999999,Winnetka,91306,Winnetka
sg:f5e6156c66434ffbaa25159342da7d19,33.857701,-118.09295900000001,Cerritos,90703,Cerritos
sg:f708a24346964905bdc684f553b052c3,33.873616999999996,-118.309744,Gardena,90247,Gardena
sg:fac51bc15cd24c8e84974c3baeb6e817,34.254676,-118.596855,Chatsworth,91311,Chatsworth
sg:fbf9cb1592324579b637ba9fa57827f1,34.025298,-118.34333000000001,Los Angeles,90016,West Adams
sg:fd65d89d87a84fe8b498f336f99c1779,34.096203,-117.718098,Claremont,91711,Claremont
sg:001d61adeb7546569a933b3099847e57,34.062684999999995,-118.351665,Los Angeles,90036,Melrose
sg:029e59f469f349abb42d5a3f67f4f6c5,34.003182,-118.43037199999999,Los Angeles,90066,Mar Vista
sg:033dc891366543b495dee72140c81ad8,34.068341,-118.090957,Rosemead,91770,Rosemead
sg:0424e8109d0943458affdca147ac0c0b,34.03501,-118.45188200000001,Los Angeles,90025,San Pedro
sg:04903593e2dc425eaafbcbaaba2c6e3b,33.996158,-118.42786399999999,Los Angeles,90066,Mar Vista
sg:05429aa1ece8446b80441332ea0a4058,34.07589,-118.34710700000001,Los Angeles,90036,Melrose
sg:05ee7e62efe54fa88ad83cd46c8325d9,34.015586,-118.274171,Los Angeles,90007,University Park
sg:085b5ac55c6749a39502bdb460f7f19c,33.990638,-118.44693999999998,Marina del Rey,90292,Marina Peninsula
sg:0864bf2c826f450aa49eb0772d2d9c4f,33.748858,-118.32441100000001,Rancho Palos Verdes,90275,Rancho Palos Verdes
sg:099671b0189347beb495c4305ea86a78,33.994036,-117.871775,Walnut,91789,Walnut
sg:0c07581a39e54d94acb54056ee4c9b37,33.955152000000005,-118.395749,Westchester,90045,Westchester
sg:0e0d1db6442647acad7530d1d9c55a09,34.041185,-118.253983,Los Angeles,90015,South Park
sg:0fc9afe14289426584984f9149324ad0,34.107651000000004,-117.898517,Azusa,91702,Azusa
sg:141a06a688884ed8b7d7ef9ba7575774,34.137388,-118.146374,Pasadena,91101,Pasadena
sg:176f63573104496d8e71efc97351e800,33.903524,-118.066544,Norwalk,90650,Norwalk
sg:1830d3ee18034f14824a5768416660de,34.214729,-118.49427800000001,Van Nuys,91406,Lake Balboa
sg:1850458690134d509dae93245983f226,33.968627000000005,-118.17452,Bell,90201,Cudahy
sg:198a2c61f46041cb8b90eb662c645c22,34.010666,-118.305889,Los Angeles,90062,missing
sg:1b07c15c6ce74ac99d493119fdaa22a6,34.639837,-118.128849,Palmdale,93550,Palmdale
sg:213e7fb64dbf4242aa4638cf0a44afc4,34.034735999999995,-118.130423,Monterey Park,91754,Monterey Park
sg:2165bbd343524226aba178755111fef3,33.782145,-118.176078,Long Beach,90813,missing
sg:22f937c95c7e4219b1de138e72193f4a,34.039331,-118.430747,Los Angeles,90064,Rancho Park
sg:25b8879a2e8d462f8ac70b374a20676b,34.201397,-118.53823200000001,Reseda,91335,Reseda
sg:279cc70fa1194133930c20dfa6ec1ee3,34.045909,-118.451498,Los Angeles,90025,San Pedro
sg:28fe3fd14fa34865a68d19597ae51bcb,34.038634,-118.249972,Los Angeles,90014,Downtown Historic Core
sg:2aae77047d62430ebb546cb560cb0f7d,34.148866,-118.37921499999999,Studio City,91604,Studio City
sg:2cb1eb43469a4bd2991b62e1b4ff6536,34.392687,-118.561066,Santa Clarita,91355,Valencia
sg:2cf06f262e624a7bba85d5fe5c7c941c,33.88458,-118.16195400000001,Paramount,90723,Paramount
sg:2d416ec55e3c489296892a8f49cc0aa0,34.228758,-118.375325,Sun Valley,91352,Sun Valley
sg:2da7650446f745ac8e8efb96e548266f,34.075311,-118.377481,Los Angeles,90048,West Hollywood
sg:2dc729c3eb564614945c3cd2f7ef631a,34.062325,-118.121619,Monterey Park,91755,Monterey Park
sg:2f6caa3b85094cf1ac31793a8d6479c7,34.038022,-118.376966,Los Angeles,90034,Palms
sg:31aafdea914d46af8addca8b5536626a,34.013253000000006,-117.855981,Walnut,91789,Walnut
sg:327b8e0e846747bd92263fefb745c717,34.090897999999996,-118.381082,West Hollywood,90069,West Hollywood
sg:32fc6fd6ffb944c582ef71ab83ffb3bf,33.974952,-117.83891100000001,Diamond Bar,91765,Diamond Bar
sg:348229989bdf41b5b8087adf44e79f38,34.149388,-118.12062399999999,Pasadena,91106,Pasadena
sg:34f97da742b94db18eb389e4968d1772,34.179481,-118.542686,Tarzana,91356,Tarzana
sg:36385c711f7648bb860ff556a935e602,34.083667,-118.34099599999999,Los Angeles,90038,Hollywood
sg:3746fa820257430bb31e65b4736c91e1,34.040506,-118.247579,Los Angeles,90014,Downtown Historic Core
sg:38cd4db91c2b46789ed1c182d937ad12,33.988954,-118.22033,Huntington Park,90255,Huntington Park
sg:38e99eed57e94e289a563ec87ec39e8a,33.78307,-118.19222099999999,Long Beach,90813,missing
sg:3cdca1b4820b4aaead9414b77ccf4a86,34.063143,-117.93096899999999,West Covina,91790,Covina
sg:3eb48201d7fe4ebfa309adca0b947e5b,33.999217,-118.235653,Vernon,90058,Vernon
sg:3fb33497482349059060b79ca124129f,34.145644,-118.14406399999999,Pasadena,91101,Pasadena
sg:43634c144efd465fb9fa887fbc2515f8,34.059671,-118.390064,Beverly Hills,90211,Beverly Hills
sg:44f944c60dba41209b4df2dda685ccd7,33.953553,-118.184949,South Gate,90280,South Gate
sg:4565a94043e644deb53630b5945795a6,33.806597,-118.357703,Torrance,90505,Torrance
sg:46a5b2d3033644dcb5b849a72f0e755d,34.014478000000004,-118.127959,Montebello,90640,Montebello
sg:4bc83be1e697417fa80771f24fa1bb58,33.930892,-118.116096,Downey,90241,Downey
sg:4c774ec8022d4b5fa8b770c1cc8a4a55,34.064353000000004,-118.41051399999999,Beverly Hills,90212,Beverly Hills
sg:4eba97decf134d4294b37d29a7a089f5,34.078971,-118.119524,Alhambra,91801,Alhambra
sg:4f3c4d64d17b45b5b68633b9b7d70526,34.050752,-118.263175,Los Angeles,90017,South Park
sg:4f62fe20eec64a2bbc19aa78cd6e5459,34.010672,-118.28980700000001,Los Angeles,90037,South Los Angeles
sg:53597775700d41259cca7f5f43fa3aec,34.038368,-118.25680200000001,Los Angeles,90015,South Park
sg:53d0514c843b4546862e992f5fc8b9bb,34.038278000000005,-118.39809699999999,Los Angeles,90034,Palms
sg:5452526dd3ef4e569d98903e3507092c,34.207516999999996,-118.624017,West Hills,91307,West Hills
sg:54a1bdb2470147b9b3e8d1a5b60bf12a,34.141586,-118.258124,Glendale,91204,Glendale
sg:5653009421b046369334bcbbcb9d2972,34.033798,-118.151785,Los Angeles,90022,East Los Angeles
sg:56f9c1dfcedc46cb97ccfdbfcce765a6,34.08324,-118.323424,Los Angeles,90004,Hancock Park
sg:5827d3322d5449f891e3c03f47d231dc,34.068671,-118.34375800000001,Los Angeles,90036,Melrose
sg:5a5cadea17c546a5ad16b586e7f49098,34.041492,-118.366102,Los Angeles,90019,Mid-City
sg:5b29395370204105a29fb2aed6fb5895,33.986337,-117.90210800000001,Rowland Heights,91748,Rowland Heights
sg:5d0b4aba363042a48d1a300ed630c144,33.957273,-118.050973,Whittier,90602,Whittier
sg:5e96d53c1621483cbd20db152da29887,33.862211,-118.361392,Redondo Beach,90278,Redondo Beach
sg:5f5c5e4bae4040ea8bbab1cdadc1b6a0,34.04523,-118.266479,Los Angeles,90015,South Park
sg:6062e50e3bf5437e9df67668011cc220,33.838793,-118.338944,Torrance,90503,Torrance
sg:6076b6fb5d614125b3ae163fe9e1ad8e,34.671647,-118.15123700000001,Lancaster,93534,Lancaster
sg:654b47ad50b9485697789f6df71df8de,33.96391,-118.05876799999999,Santa Fe Springs,90670,Santa Fe Springs
sg:670adc59f9a1480ea0f8421aa52ad04e,34.082928,-118.374031,Los Angeles,90069,West Hollywood
sg:6b0feef3a0294038b8cd63541975a4fd,34.101366999999996,-118.272954,Los Angeles,90027,Los Feliz
sg:6b49a84ebbda406fa57871946ba756c9,34.031822,-118.495373,Santa Monica,90403,Santa Monica
sg:6e1d61cd96794ea3965fd84d11df6806,34.104192,-118.27402,Los Angeles,90027,Los Feliz
sg:6e6e24912f324229a959e07f689d55f0,34.080428000000005,-118.14575900000001,Alhambra,91803,Alhambra
sg:6e863ed9a79242fdbe6c810c7bbec93c,34.031145,-118.477355,Santa Monica,90404,Santa Monica
sg:6fa222001db34f4c86cae11a9885b877,34.403828000000004,-118.54512700000001,Valencia,91355,Valencia
sg:7193513f085145c7af0a775cdafdb672,34.246395,-118.44660900000001,Arleta,91331,Pacoima
sg:7202cd010ea4402bb134799e35a3a5ef,34.028403999999995,-118.291999,Los Angeles,90007,University Park
sg:7826f5dcdfca46349845c55ebb6c017c,33.968069,-118.366211,Inglewood,90302,Inglewood
sg:792442efbda344fba5f91a571a878045,34.096952,-118.12231899999999,Alhambra,91801,Alhambra
sg:7964f8676a974c0bbbedf7c55701c25a,33.924671999999994,-118.39251200000001,El Segundo,90245,El Segundo
sg:79c3304ffbf94efea376db0fe520506e,34.154794,-118.75855200000001,Agoura Hills,91301,Agoura Hills
sg:7a540b9f66b947ec953b9acdd4e0849c,34.175472,-118.348526,Burbank,91505,Burbank
sg:7d1b63b7dd2a4104b99769748ceab00a,34.222678,-118.53698100000001,Northridge,91324,Northridge
sg:7e1a17c8945941108d442605427bb063,33.971915,-118.088531,Pico Rivera,90660,Pico Rivera
sg:81411aaa36c34409bd839031e718adcc,34.15918,-118.83238300000001,Westlake Village,91361,Westlake Village
sg:81ae1b612f9d4e9892453c1a457dadda,33.931662,-117.96920800000001,La Habra,90631,La Habra Heights
sg:84c8423233554105b382308f52b13fc9,34.45466,-118.41954799999999,Canyon Country,91351,Santa Clarita
sg:857a5cdf085647a781a52aa3c079f42f,33.80542,-118.188025,Long Beach,90806,missing
sg:85f7ce192731420fae73e5138816a35f,34.079031,-118.108027,San Gabriel,91776,San Gabriel
sg:87893f8a355843beacf249871a8c4a75,33.925487,-117.926782,La Habra,90631,La Habra Heights
sg:87a5689395dd4a96bfb86b4a1929ce55,34.106234,-117.82055,San Dimas,91773,San Dimas
sg:8944cfab8128431ca72ba8b8e575a66c,33.87505,-118.151983,Long Beach,90805,missing
sg:8b7d9ec1cb5e46e29cc0b0d7318558c7,34.002235,-117.881386,West Covina,91792,Covina
sg:8bacee96f3124320a5ba6f1c597d95cb,33.965232,-118.38587700000001,Los Angeles,90045,Westchester
sg:8bdc249f4e4a465eae347929a0784d8b,34.558654,-118.07537099999999,Palmdale,93550,Palmdale
sg:8c08d8f899cb4b11b4fbf12da2ee7756,34.148856,-118.10693500000001,Pasadena,91107,Pasadena
sg:8d1b66a57b7d4a1fabf88a070700973e,33.789106,-118.21615700000001,Long Beach,90813,missing
sg:8e1bbc236fd240feb8d9d87e40fc492c,34.187806,-118.59953200000001,Woodland Hills,91367,Woodland Hills
sg:90931b4fe1ed49ef8ad54173584341c3,34.163258,-118.256642,Glendale,91202,Glendale
sg:95be76d641284e71a788de1a28f4a603,34.386174,-118.53988500000001,Santa Clarita,91321,Santa Clarita
sg:9723385ee65e456799dce2a32fc2ecad,34.203185,-118.631571,West Hills,91307,West Hills
sg:98397ed64784443eaaf213cbc6c42001,34.193576,-118.385203,North Hollywood,91605,Hollywood
sg:9917929c16024109925931b2f7b3900d,33.81927,-118.384151,Redondo Beach,90277,Redondo Beach
sg:9ec48455480f465782ddb173bde59a89,34.118229,-118.27685,Los Angeles,90027,Los Feliz
sg:9ff02c9b744f4e67a577873c3e811447,33.871846999999995,-118.27048400000001,Carson,90746,Carson
sg:a15c6e380e0f441fa6338370eebec54c,34.133302,-117.904403,Azusa,91702,Azusa
sg:a7799d2943c94064a756ba7d3cba955a,34.076421999999994,-118.364499,Los Angeles,90048,West Hollywood
sg:a97c2027c6a24e07877ab2ef296bd1db,34.403704,-118.465818,Santa Clarita,91321,Santa Clarita
sg:aaa24a7042ec4fbc8d40af2225ca0049,34.041612,-118.25535500000001,Los Angeles,90015,South Park
sg:aca625feb8a2447e9e302fdee2be7fa3,34.056576,-118.364304,Los Angeles,90019,Mid-City
sg:ad6ca8c93b3b4c76a2ba11649925028e,34.052886,-118.29731100000001,Los Angeles,90006,Koreatown
sg:ad9f79d719414244ba90c8abe57bbee2,33.988884999999996,-118.29199299999999,Los Angeles,90044,South Los Angeles
sg:add2434165f6457da6a9e2b7b369d4ed,34.685445,-118.166076,Lancaster,93534,Lancaster
sg:aef853514ee349bb8293756647d8278f,34.052303,-118.30886100000001,Los Angeles,90006,Koreatown
sg:af6d61cc8025487497407f0634058cb2,34.168929,-118.288118,Glendale,91201,Glendale
sg:b03c0844457f4663a3a61ca49297c6b2,33.930926,-118.12856699999999,Downey,90241,Downey
sg:b04c33e00e694b75bd341d79e4ef1b45,33.932047,-117.947897,La Habra,90631,La Habra Heights
sg:b0ec1756e6734d63887f3d6b068b7257,34.308147999999996,-118.44976799999999,Sylmar,91342,Sylmar
sg:b2c3c2ffe3f24ea6a286340796c3c8a6,33.830702,-118.34988600000001,Torrance,90503,Torrance
sg:b2d2d49a3ebe4f099d57e4222d4bb2f5,34.150220000000004,-118.092675,Pasadena,91107,Pasadena
sg:b6be4318a4ed40d3bdde256d833b40ae,33.818622999999995,-118.384431,Redondo Beach,90277,Redondo Beach
sg:bc1078a561f24c7891da4af3f3777662,34.705306,-118.16396100000001,Lancaster,93534,Lancaster
sg:be67e9b7609f4d3a8c4cf7737f93bc87,34.049205,-118.25702199999999,Los Angeles,90017,South Park
sg:c2f94e0c6ab14a31a0d777aa0e4a0e8a,33.971154999999996,-118.069882,Whittier,90606,Whittier
sg:c60b26766dfc4dad9d8cc073f228710d,34.166095,-118.586033,Woodland Hills,91364,Woodland Hills
sg:ced961964ea44e65a3e323224d2c61ef,33.975999,-118.30926399999998,Los Angeles,90047,missing
sg:cf2b350bcd9642b6bd62612d313a200b,34.182887,-118.306175,Burbank,91502,Burbank
sg:d50b058270fa49f3a895b6abbde91627,33.985279,-118.05783799999999,Whittier,90606,Whittier
sg:d696e41deb6f45e1a0228181b843efa9,34.046949,-118.29376200000002,Los Angeles,90006,Koreatown
sg:da6085fdd67043c4924669b1dd2cb02c,34.081604999999996,-118.05856299999999,Rosemead,91770,Rosemead
sg:dc9a537a86d04ddabf6082829cb7e778,33.854828000000005,-118.16650200000001,Long Beach,90805,missing
sg:dce39f57be4343f28c8af6f87d05e92b,34.066137,-118.249265,Los Angeles,90012,Chinatown
sg:df7aae56655349f9a6984c78726444ba,33.901227,-118.125114,Bellflower,90706,Bell
sg:e16c8dd655424195ab0524c502dfc69e,34.059705,-118.390372,Beverly Hills,90212,Beverly Hills
sg:e45c923ac6b946469731e5bf7ec5891a,33.943278,-118.195846,South Gate,90280,South Gate
sg:e75354ad11b64cf9875c9349d3483186,33.815792,-118.349874,Torrance,90505,Torrance
sg:e91287656845459389fc5ce9e4c92119,34.415309,-118.556564,Santa Clarita,91355,Valencia
sg:e969e157a0cc4951827f9a4080eb6133,34.040638,-118.369279,Los Angeles,90019,Mid-City
sg:eb8c9a61b01d496c819340ed49e8796b,34.26181,-118.501419,Granada Hills,91344,Granada Hills
sg:f03b42114fa44d6eb5da9b4ca6fd3d34,34.025662,-118.357469,Los Angeles,90016,West Adams
sg:f1f2478a8cea4e9f96bfdabee605edfd,34.083847999999996,-118.35613799999999,Los Angeles,90046,West Hollywood
sg:f35af130b3aa4324bd775e0d7f854c43,34.054105,-118.46504099999999,Los Angeles,90049,Brentwood
sg:f36caa8a7f6544e1b60f0c6473649a8b,33.728207,-118.279275,Los Angeles,90731,San Pedro
sg:f5a41bde981b40f6876bf4596ec605b5,33.96022,-118.297331,Los Angeles,90044,South Los Angeles
sg:f5c6de8b35894b508db4d6dcfc2d6215,33.799858,-118.194043,Long Beach,90806,missing
sg:f78753525f644e31af16bf0ffbfaa693,34.156651000000004,-118.48753300000001,Encino,91436,Encino
sg:f85494f9f2a54e0f9c2b892892eeca97,34.18377,-118.166192,Altadena,91001,Altadena
sg:f988ada738b14c029f39191f3fa24576,34.054415000000006,-118.056041,South El Monte,91733,El Monte
sg:f9a0c4b7de084dcd857cfd69bdd0f023,34.200408,-118.50151399999999,Van Nuys,91406,Lake Balboa
sg:fa437369b19341938c95d95f6de00e09,34.143564000000005,-118.02805900000001,Arcadia,91006,Arcadia
sg:fc72d41fe9c4466a9344e2cd3be5eed5,34.383990000000004,-118.57583100000001,Stevenson Ranch,91381,Stevenson Ranch
sg:fcdba83cb987445a93db9ea3d48a9e08,33.991627,-118.458079,Venice,90291,Venice
sg:fcee01780e224392bf7804f164f6b908,33.845872,-118.19041899999999,Long Beach,90805,missing
sg:fd47a80474ea46d18532552f216765c6,34.149706,-118.2461,Glendale,91206,Glendale
sg:fffcbfc1ab0d40c8a19b065470bf6b1b,33.873792,-118.01696000000001,La Mirada,90638,La Mirada
sg:030577a536124733ba29861776ce40bd,33.804306,-118.335677,Torrance,90505,Torrance
sg:03559d4c86e241909b5d4a51a849d1d8,33.955304999999996,-118.12931599999999,Downey,90240,Downey
sg:04b100d340774fc695c321694daeb0f6,33.946469,-118.150727,Downey,90241,Downey
sg:04c591003bf4430c8770576a4b55df59,34.270933,-118.500358,Granada Hills,91344,Granada Hills
sg:0511403108514a908d857c3184cb25c6,33.904169,-118.394552,El Segundo,90245,El Segundo
sg:074c3894abf4479485b3266410e41e95,34.427039,-118.53803500000001,Santa Clarita,91350,Santa Clarita
sg:092133af48f845148f68359287d46a48,34.400112,-118.47376499999999,Newhall,91321,Santa Clarita
sg:09e8809246744d5f8991dc30913f8b89,34.107139000000004,-118.059152,Temple City,91780,Temple City
sg:0c3ed70b34ba4c58b4af7d91245817f1,34.012122999999995,-118.278784,Los Angeles,90037,South Los Angeles
sg:0d8a96b0cfa74c1c8d6460f4cbc007f5,34.13792,-118.741947,Agoura Hills,91301,Agoura Hills
sg:17db8744938346b5913be9c4b74fba28,34.076044,-118.29134599999999,Los Angeles,90004,Hancock Park
sg:19f125c2b0e7440a89623b6320cb4e86,34.062996999999996,-118.05761299999999,South El Monte,91733,El Monte
sg:1f869a3c63c441529fda561880c37c0a,34.238951,-118.47483999999999,North Hills,91343,North Hills
sg:221a51fd8d1b4977b2dac2cbbb55eb6a,34.023196,-118.1695,Los Angeles,90022,East Los Angeles
sg:223eb6d03f6343ba912f293c20fbfd52,33.772073,-118.07798899999999,Seal Beach,90740,missing
sg:278af6f9f1ae46019ecb815dba8acf60,34.210254,-118.841796,Thousand Oaks,91362,Westlake Village
sg:28ce2ae271e74ed48da0f4d1dbf88a63,34.276140000000005,-118.45337099999999,Mission Hills,91345,Mission Hills
sg:29caac8c271845b2956b87752e4a5a5e,34.129055,-118.25742199999999,Glendale,91204,Glendale
sg:2a7c08e0a3b34337a6d66baa41705b20,33.916201,-117.99239299999999,La Mirada,90638,La Mirada
sg:2cb3d65c10ed4f8b993a8d073be05a9e,33.929567,-118.163595,South Gate,90280,South Gate
sg:2cf6c4e9019d4460857bd272f3a1697a,33.770762,-118.36998600000001,Rolling Hills Estates,90274,Marina del Rey
sg:2d13c9cf9d594f9c8b3869a128437cb0,34.017692,-118.33561,Los Angeles,90016,West Adams
sg:2ec921b851d3467780d936fe884dc9de,34.078223,-118.256638,Los Angeles,90026,Echo Park
sg:300ac99a92bd4f22be577c66bde22868,33.985765,-117.85070800000001,Diamond Bar,91789,Walnut
sg:33c6662dc4cd4806b3d4b894eabc8859,34.029089,-118.410319,Los Angeles,90034,Palms
sg:35194446f9954ac68e5b4441ae6b4413,34.172874,-118.2799,Glendale,91201,Glendale
sg:361ee9722d4a44dea60330b705c2937f,34.105303,-118.25796899999999,Los Angeles,90039,Atwater Village
sg:3891bf2eec2d409c81522549a8915248,33.971644,-118.19750900000001,Bell,90201,Cudahy
sg:3a9e82413e834b3191e6fe68855542b1,33.805388,-118.32751499999999,Torrance,90505,Torrance
sg:3e0e678ca10046e59ff1a299ab8ff191,34.024594,-118.40013200000001,Los Angeles,90034,Palms
sg:400d9e39b1244fa9b351797c58d774f6,33.938122,-117.968496,La Habra,90631,La Habra Heights
sg:40cae8e439944350981e96febf446905,34.221182,-118.57186100000001,Winnetka,91306,Winnetka
sg:413ed2bc83f043649e76ed961eaebc9b,34.208937,-118.500593,Van Nuys,91406,Lake Balboa
sg:418daa028f3348dba28c22273a4b767f,33.829552,-118.30947900000001,Torrance,90501,Torrance
sg:41a8b00262744a27a7f89fd42d2fe9d2,33.736317,-118.288876,San Pedro,90731,San Pedro
sg:42d7d075de0c4c8ba077dfc29e7175c7,34.090025,-118.37471000000001,West Hollywood,90069,West Hollywood
sg:46e9cc523c314f6782d75259978bdb50,34.151853,-118.098979,Pasadena,91107,Pasadena
sg:47e1b8b2412a4376a20f32600f5fe286,34.069232,-118.40511599999999,Beverly Hills,90210,Beverly Hills
sg:48478195d17545febdfa929ce3eec1db,34.138846,-118.367153,Studio City,91604,Studio City
sg:48c63887ebb94c5e8b5c1284dfd3c039,33.818346999999996,-118.18873700000002,Long Beach,90807,missing
sg:4f67cd768f114474b35b5b62da0dbd07,34.176182,-118.87527800000001,Thousand Oaks,91361,Westlake Village
sg:4fba0656c3b44550b68f107072bbbdac,34.224132,-118.45838700000002,Panorama City,91402,Panorama City
sg:4fcfaeed47c8497e99c286a7983e185e,33.977438,-118.040038,Whittier,90602,Whittier
sg:5312653598b84d89b9b9c795af0a8035,34.189704,-118.60370400000001,Canoga Park,91303,Canoga Park
sg:58734293def54cff8422d3db01648d2d,34.179115,-118.468681,Van Nuys,91411,Van Nuys
sg:5da68012690f400da784073f20e17521,34.040914,-118.048846,South El Monte,91733,El Monte
sg:5ebe2b0aba9844a59153e408a94ec66d,33.864618,-118.261075,Carson,90746,Carson
sg:5f2d6f4ed55b480ab7de0e4ad5a26fd4,34.128646999999994,-117.907202,Azusa,91702,Azusa
